"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
8931, 1.925970542100000e+00, 2.765645116600000e+00, 1.563392397300000e-01, 4.111465277465435e+00, -7.056408736405581e-01, 4.205391245048656e-01
2153, 1.934569078100000e+00, 2.802626944500000e+00, 1.724745742500000e-01, 4.081012804934015e+00, -7.665458187033973e-01, 4.467947850770806e-01
2154, 1.922037598500000e+00, 2.803185263000000e+00, 1.854406245400000e-01, 4.167633524891951e+00, -5.933043787875256e-01, 4.068320834156310e-01
2779, 1.909694791600000e+00, 2.795455121300000e+00, 1.942614092500000e-01, 4.358596207964801e+00, -2.113790126418245e-01, 3.239106277559723e-01
2710, 1.948478648200000e+00, 2.798887430900000e+00, 1.599678866600000e-01, 3.967973308580639e+00, -9.926248114101491e-01, 4.661377644139671e-01
9703, 1.939855798800000e+00, 2.785076472900000e+00, 1.579963124600000e-01, 4.330942400589049e+00, -2.666866273933284e-01, 4.244185063514959e-01
44, 2.052630508500000e+00, 6.637190590199999e-01, 4.011204034800000e-02, 4.324610788299150e+00, -2.793498519731266e-01, 3.504500916653991e-01
45, 2.051761702900000e+00, 6.874023946800000e-01, 3.947321372600000e-02, 4.503043549876296e+00, 7.751567118116398e-02, 3.477447913160247e-01
46, 2.075772263300000e+00, 6.727089758500000e-01, 4.728015177400000e-02, 4.591969099432704e+00, 2.553667702939801e-01, 3.451186971003867e-01
5776, 2.030833001100000e+00, 6.758124021700000e-01, 3.311832988700000e-02, 4.297544956381812e+00, -3.334815158078026e-01, 3.625502473992877e-01
2923, 2.070603637100000e+00, 6.503179131700000e-01, 4.601384078700000e-02, 4.461486428859932e+00, -5.598570851562457e-03, 3.479396672040327e-01
2921, 2.050071458600000e+00, 6.420036164800000e-01, 3.964980692300000e-02, 4.520249479172197e+00, 1.119275297729665e-01, 3.494705102411322e-01
5775, 2.026066777400000e+00, 6.538177446500000e-01, 3.195409959600000e-02, 4.319093880253102e+00, -2.903836680652230e-01, 3.584731832625491e-01
1216, 2.069204938200000e+00, 6.997571748600000e-01, 4.476062523500000e-02, 4.152989757244442e+00, -6.225919140825429e-01, 3.484963730637993e-01
8609, 2.050088977600000e+00, 7.152028439600000e-01, 3.853581001200000e-02, 4.183281541620358e+00, -5.620083453307103e-01, 3.477724501380961e-01
8390, 2.031648525100000e+00, 7.012759389800000e-01, 3.301158446200000e-02, 4.458159902399872e+00, -1.225162377168232e-02, 3.632040642796302e-01
1519, 2.088751936100000e+00, 6.889169161100001e-01, 5.113547364600000e-02, 4.205061125523446e+00, -5.184491775245341e-01, 3.638055633708914e-01
8399, 2.100921099800000e+00, 6.703621249200000e-01, 5.535817534800000e-02, 4.512134070629211e+00, 9.569671268699409e-02, 3.547228323135594e-01
8375, 2.091178042700000e+00, 6.511537168400000e-01, 5.257291301700000e-02, 4.505682294178313e+00, 8.279315978519897e-02, 3.483888664957099e-01
47, 1.511925085400000e+00, 1.624957849900000e+00, -4.766241521300000e-02, 3.910152488516036e+00, -1.108266451539355e+00, 5.032007774356727e-01
48, 1.515265020700000e+00, 1.666618243000000e+00, -4.212296292500000e-02, 3.900126446703515e+00, -1.128318535164397e+00, 5.016486340296075e-01
49, 1.548639457200000e+00, 1.647765559200000e+00, -4.389003597800000e-02, 3.908057108549643e+00, -1.112457211472141e+00, 5.035494906481912e-01
2553, 1.481662938000000e+00, 1.650105491900000e+00, -4.420232663700000e-02, 3.942070364722988e+00, -1.044430699125450e+00, 5.014689268745000e-01
1829, 1.544568253000000e+00, 1.615091162200000e+00, -4.781310082800000e-02, 3.944265047939794e+00, -1.040041332691838e+00, 4.954417385052661e-01
170, 1.525758957800000e+00, 1.578898902400000e+00, -5.272352679800000e-02, 3.924266909025028e+00, -1.080037610521370e+00, 4.996639385298991e-01
8116, 1.494385232600000e+00, 1.595188717400000e+00, -5.177527434500000e-02, 3.896508352050584e+00, -1.135554724470259e+00, 5.027668744570681e-01
3829, 1.477802811400000e+00, 1.619094178600000e+00, -4.865063192000000e-02, 3.953430395084900e+00, -1.021710638401626e+00, 4.998843672613863e-01
3408, 1.550868280600000e+00, 1.689860941500000e+00, -3.868141259900000e-02, 4.000031715307302e+00, -9.285079979568228e-01, 5.191825412779568e-01
6005, 1.480517699400000e+00, 1.686703328600000e+00, -3.851752627000000e-02, 3.881453978636937e+00, -1.165663471297553e+00, 5.028076286610239e-01
6006, 1.512033914800000e+00, 1.699758649900000e+00, -3.738460138400000e-02, 3.973543080902166e+00, -9.814852667670948e-01, 5.027886503294624e-01
1828, 1.585061586400000e+00, 1.622932518800000e+00, -4.468473528000000e-02, 3.961696275271793e+00, -1.005178878027841e+00, 5.038869090686925e-01
7006, 1.584066585400000e+00, 1.663524570400000e+00, -4.054515026300000e-02, 3.900199688751101e+00, -1.128172051069225e+00, 5.194739690472370e-01
50, 1.500468408100000e+00, 2.162236148100000e+00, 1.053186419100000e-01, 4.517005399926243e+00, 1.054393712810597e-01, 3.801953029117918e-01
51, 1.502242260200000e+00, 2.178226516500000e+00, 1.167494849000000e-01, 4.727217488786101e+00, 5.258635490007748e-01, 3.289659177129300e-01
52, 1.512550514300000e+00, 2.175183038800000e+00, 1.035426422400000e-01, 4.721836120694070e+00, 5.151008128167138e-01, 3.293638388349849e-01
1913, 1.489806378500000e+00, 2.165397752100000e+00, 1.201571608500000e-01, 4.593192062502042e+00, 2.578126964326568e-01, 3.410909475086958e-01
9303, 1.514852049400000e+00, 2.165389644100000e+00, 9.490081092500000e-02, 4.555857059229117e+00, 1.831426898868074e-01, 3.591171759426560e-01
7056, 1.488602261200000e+00, 2.154287467500000e+00, 1.112900947900000e-01, 4.910714236112458e+00, 8.928570436534891e-01, 3.308835817436632e-01
2971, 1.493369748700000e+00, 2.145313781900000e+00, 9.943517610800000e-02, 4.640098829611589e+00, 3.516262306517515e-01, 3.675580463806925e-01
2972, 1.510354036000000e+00, 2.152635447800000e+00, 9.035025090700000e-02, 4.564770609913376e+00, 2.009697912553250e-01, 3.918679430795462e-01
2627, 1.519831485900000e+00, 2.188428064600000e+00, 1.065100854400000e-01, 4.498845285287297e+00, 6.911914200316716e-02, 3.533002490578436e-01
3197, 1.489981363200000e+00, 2.174440204200000e+00, 1.298253511800000e-01, 4.500609912876182e+00, 7.264839718093619e-02, 3.293783405469436e-01
2626, 1.508440020300000e+00, 2.192363250600000e+00, 1.224340578100000e-01, 4.542519816715111e+00, 1.564682048587951e-01, 3.231113218039696e-01
3198, 1.495840135300000e+00, 2.185662248300000e+00, 1.339166323400000e-01, 4.825952838273649e+00, 7.233342479758704e-01, 2.980808513409904e-01
4057, 1.526896393300000e+00, 2.176869604600000e+00, 9.285828020700000e-02, 4.271685530526084e+00, -3.852003675192588e-01, 3.721359178894619e-01
53, 1.244058838500000e+00, 5.126039447600000e-01, -1.635767465900000e-01, 4.172654661620666e+00, -5.832621053300945e-01, 4.318311236346618e-01
54, 1.273011922100000e+00, 4.909648859500000e-01, -1.594528213200000e-01, 4.201569511599494e+00, -5.254324053724382e-01, 4.312506146355093e-01
55, 1.239605639600000e+00, 4.729304243400000e-01, -1.661360577000000e-01, 4.149719500119257e+00, -6.291324283329125e-01, 4.331799732275840e-01
7478, 1.274535727700000e+00, 5.213659112500000e-01, -1.579127948400000e-01, 4.135195981810167e+00, -6.581794649510933e-01, 4.357873115557261e-01
6840, 1.218986061800000e+00, 4.914076051900000e-01, -1.687722479200000e-01, 4.152180611184370e+00, -6.242102062026866e-01, 4.311551338627503e-01
1402, 1.211203044600000e+00, 5.213744280200000e-01, -1.685239931600000e-01, 4.189776597594356e+00, -5.490182333827143e-01, 4.277408035355010e-01
2162, 1.230392704800000e+00, 5.501050788800000e-01, -1.639959573400000e-01, 4.192438403664321e+00, -5.436946212427856e-01, 4.296401333060518e-01
6671, 1.264032272900000e+00, 5.473759651100000e-01, -1.585831607700000e-01, 4.151646116986007e+00, -6.252791945994129e-01, 4.339697049229849e-01
2992, 1.262534909200000e+00, 4.522593245700000e-01, -1.629138900100000e-01, 4.180814659505565e+00, -5.669421095602978e-01, 4.306577335648754e-01
6368, 1.290402166500000e+00, 4.618354655200000e-01, -1.573690393600000e-01, 4.237723207630173e+00, -4.531250133110803e-01, 4.234371871316612e-01
7200, 1.304590839800000e+00, 4.827116047400000e-01, -1.539188843200000e-01, 4.131302697331385e+00, -6.659660339086564e-01, 4.108522748765516e-01
7201, 1.304693794400000e+00, 5.112264997900000e-01, -1.528414547800000e-01, 4.080664431626502e+00, -7.672425653184227e-01, 4.118219009434259e-01
2991, 1.228828741900000e+00, 4.358639713500000e-01, -1.696374558600000e-01, 4.204514626712020e+00, -5.195421751473877e-01, 4.332402459613713e-01
6061, 1.202454858400000e+00, 4.628988272200000e-01, -1.728808965700000e-01, 4.107133394214551e+00, -7.143046401423252e-01, 4.427042837942429e-01
56, 1.255697779400000e+00, 1.842885774400000e+00, 1.180242531400000e-01, 4.832577057017174e+00, 7.365826854629205e-01, 2.506197373099604e-01
57, 1.258258523500000e+00, 1.836763560000000e+00, 1.011167311200000e-01, 4.595805924647563e+00, 2.630404207236996e-01, 3.023196686686889e-01
58, 1.247777978600000e+00, 1.829926689600000e+00, 1.141275296100000e-01, 4.722592505394291e+00, 5.166135822171540e-01, 3.004252001866072e-01
7309, 1.265995876600000e+00, 1.852488007200000e+00, 1.088338732000000e-01, 4.597180333792237e+00, 2.657892390130474e-01, 3.255592743192516e-01
980, 1.245636600000000e+00, 1.832292122600000e+00, 1.285480200400000e-01, 4.980064824357370e+00, 1.031558220143314e+00, 2.388662067648455e-01
9590, 1.253614452000000e+00, 1.844557992300000e+00, 1.316555240400000e-01, 4.633762478136801e+00, 3.389535277021754e-01, 2.550082798889117e-01
8551, 1.263066501600000e+00, 1.857152253800000e+00, 1.281103871200000e-01, 4.598273414995567e+00, 2.679754014197062e-01, 2.947673974980082e-01
9601, 1.249481281300000e+00, 1.825228549900000e+00, 1.018862170600000e-01, 4.886299932360158e+00, 8.440284361488892e-01, 2.932985769020800e-01
1654, 1.268373878000000e+00, 1.845460939900000e+00, 9.451060334000000e-02, 4.467743412575452e+00, 6.915396579477928e-03, 3.458463653893054e-01
1653, 1.266317099900000e+00, 1.832921183600000e+00, 8.381879630300000e-02, 4.475727280096236e+00, 2.288313162104494e-02, 3.451181311394284e-01
1732, 1.255490120700000e+00, 1.824699070300000e+00, 9.052681767100000e-02, 4.822709985803711e+00, 7.168485430359955e-01, 3.551719351024569e-01
9069, 1.237927689800000e+00, 1.819644639800000e+00, 1.231682856000000e-01, 4.844164886513866e+00, 7.597583444563050e-01, 2.497878859312654e-01
9600, 1.241355163800000e+00, 1.818583336200000e+00, 1.095349023900000e-01, 4.791690395933112e+00, 6.548093632947971e-01, 3.346192729351563e-01
59, 1.629743826500000e+00, 2.353696698000000e+00, 1.257976501200000e-01, 4.364901996187855e+00, -1.987674361957161e-01, 3.567281362799375e-01
60, 1.630713312100000e+00, 2.370187358500000e+00, 1.384151134900000e-01, 4.337858156415182e+00, -2.528551157410632e-01, 3.238682677676728e-01
61, 1.643414641700000e+00, 2.365861009700000e+00, 1.221692232800000e-01, 4.144254942393461e+00, -6.400615437845047e-01, 3.902388650778504e-01
1953, 1.618077970900000e+00, 2.355998063900000e+00, 1.407885928500000e-01, 4.261238059283272e+00, -4.060953100048828e-01, 3.136737583219713e-01
3037, 1.643319478800000e+00, 2.349447410500000e+00, 1.117697989800000e-01, 3.883877662477146e+00, -1.160816103617134e+00, 3.838024362365899e-01
9169, 1.616213357500000e+00, 2.344585719600000e+00, 1.324589055600000e-01, 4.227247945667648e+00, -4.740755372361303e-01, 3.326028347930681e-01
2103, 1.621979623400000e+00, 2.336999037200000e+00, 1.207661535000000e-01, 4.311068566212376e+00, -3.064342961466746e-01, 3.671086030982078e-01
9173, 1.633750243900000e+00, 2.341503452800000e+00, 1.140300960500000e-01, 4.187646520771588e+00, -5.532783870282501e-01, 3.869784885763064e-01
9570, 1.641184820500000e+00, 2.376002643400000e+00, 1.317549579500000e-01, 4.501292289871174e+00, 7.401315117092189e-02, 3.474512273565127e-01
3155, 1.618439805200000e+00, 2.366050065600000e+00, 1.514197162900000e-01, 4.307735651983460e+00, -3.131001246045066e-01, 2.915704591698181e-01
3156, 1.624713021700000e+00, 2.376625425900000e+00, 1.540236745100000e-01, 4.590505283080592e+00, 2.524391375897572e-01, 2.952934884607489e-01
6764, 1.636101281700000e+00, 2.387989102500000e+00, 1.491832305600000e-01, 4.528516025359115e+00, 1.284606221468021e-01, 3.235865067025755e-01
6762, 1.642758042000000e+00, 2.386031993100000e+00, 1.384963858800000e-01, 4.595382244871918e+00, 2.621930611724093e-01, 3.134197687663794e-01
2180, 1.650533268400000e+00, 2.381404401800000e+00, 1.268275726900000e-01, 4.371406730578799e+00, -1.857579674138297e-01, 3.465633732482066e-01
2181, 1.660526620100000e+00, 2.373641725600000e+00, 1.137947518400000e-01, 4.068723679135624e+00, -7.911240703001781e-01, 4.384028876035730e-01
9186, 1.653105380100000e+00, 2.358774288100000e+00, 1.103454524500000e-01, 4.017150575875118e+00, -8.942702768211905e-01, 4.317783525344734e-01
62, 2.906727840500000e+00, 2.958416072500000e+00, 2.735282510800000e-01, 4.544311398363437e+00, 1.600513681554467e-01, 3.159060810582283e-01
63, 2.918061361800000e+00, 2.951478973900000e+00, 2.775323319700000e-01, 4.701106891197098e+00, 4.736423538227683e-01, 3.061085295439659e-01
64, 2.904271132400000e+00, 2.942065750500000e+00, 2.730768244400000e-01, 4.635168306340063e+00, 3.417651841086986e-01, 3.110473194721416e-01
334, 2.918649366200000e+00, 2.965877248100000e+00, 2.773862903200000e-01, 4.549258838751879e+00, 1.699462489323302e-01, 2.995649239674977e-01
8747, 2.895794496800000e+00, 2.953929690400000e+00, 2.699632519900000e-01, 4.492412339067658e+00, 5.625324956388944e-02, 3.200214021326216e-01
9386, 2.908403837100000e+00, 2.970433290000000e+00, 2.738178073000000e-01, 4.597978672491110e+00, 2.673859164107935e-01, 3.145659347449428e-01
4723, 2.895322038700000e+00, 2.970187793900000e+00, 2.694525136400000e-01, 4.469769859371099e+00, 1.096829017077106e-02, 3.180496408574857e-01
1204, 2.918400065400000e+00, 2.937370937700000e+00, 2.779930932500000e-01, 4.635457178211401e+00, 3.423429278513748e-01, 3.035933504764891e-01
2109, 2.929282452100000e+00, 2.961138283200000e+00, 2.811357778700000e-01, 4.327399562228514e+00, -2.737723041143987e-01, 2.969126471488349e-01
2112, 2.929261523000000e+00, 2.945717476200000e+00, 2.815181270100000e-01, 4.684191572794593e+00, 4.398117170177596e-01, 2.970868819049400e-01
9355, 2.906994151200000e+00, 2.928450059600000e+00, 2.743189607900000e-01, 4.530613737065536e+00, 1.326560455596457e-01, 3.132130577173514e-01
2995, 2.892722042800000e+00, 2.926835853900000e+00, 2.695383968200000e-01, 4.539996541177302e+00, 1.514216537831761e-01, 3.072366776272634e-01
8647, 2.888273701600000e+00, 2.942238043600000e+00, 2.677122524900000e-01, 4.434263652927508e+00, -6.004412271641080e-02, 3.139122244238562e-01
65, 1.482876523900000e+00, 1.966189713000000e+00, 2.363170758100000e-02, 4.073730298493585e+00, -7.811108315842574e-01, 5.153398768923310e-01
66, 1.463683205700000e+00, 1.957055319900000e+00, 2.654687402000000e-02, 4.111623029957122e+00, -7.053253686571832e-01, 5.034458600292532e-01
67, 1.466907464700000e+00, 1.982199380000000e+00, 3.422161764900000e-02, 4.087641834463775e+00, -7.532877596438770e-01, 5.016014712161686e-01
2108, 1.481916509800000e+00, 1.942470840200000e+00, 1.667821106800000e-02, 3.878522331578259e+00, -1.171526765414908e+00, 5.152405984617692e-01
9192, 1.489511300400000e+00, 1.987510185900000e+00, 2.848533893100000e-02, 4.062569452629717e+00, -8.034325233119937e-01, 5.210896730120090e-01
2107, 1.501793611400000e+00, 1.954168954200000e+00, 1.517485400600000e-02, 3.852981404669834e+00, -1.222608619231758e+00, 5.448586789470401e-01
9193, 1.500766772600000e+00, 1.975426503300000e+00, 2.153111049300000e-02, 3.868051232564253e+00, -1.192468963442922e+00, 5.353508578894014e-01
524, 1.448498593700000e+00, 1.965752500600000e+00, 3.505628517700000e-02, 4.303789695868303e+00, -3.209920368348218e-01, 4.606386175732257e-01
1159, 1.445349579700000e+00, 1.947423293400000e+00, 2.946968624900000e-02, 4.320027236007164e+00, -2.885169565570997e-01, 4.557675181204338e-01
6156, 1.462365730000000e+00, 1.937925110900000e+00, 2.068457581700000e-02, 4.188304202064454e+00, -5.519630244425198e-01, 4.888146439022812e-01
4742, 1.447569668300000e+00, 1.982394835600000e+00, 4.196327411900000e-02, 4.331197991799510e+00, -2.661754449724061e-01, 4.349769024685189e-01
619, 1.467556529800000e+00, 2.004923476000000e+00, 4.253833797100000e-02, 4.259318734007619e+00, -4.099339605561898e-01, 4.637947685589648e-01
620, 1.484629571100000e+00, 2.004932974400000e+00, 3.602686609800000e-02, 4.089159388848841e+00, -7.502526508737457e-01, 4.897857958777833e-01
3873, 1.451094529400000e+00, 1.997903195900000e+00, 4.683616508500000e-02, 4.266112408078779e+00, -3.963466124138684e-01, 4.282833017774698e-01
68, 1.410044750300000e+00, 2.070337115200000e+00, 1.397806639500000e-01, 4.924725168546626e+00, 9.208789085218250e-01, 2.843857368498729e-01
69, 1.413101430200000e+00, 2.065151698800000e+00, 1.238026336100000e-01, 4.756618924115648e+00, 5.846664196598681e-01, 3.244082342473368e-01
70, 1.402675402800000e+00, 2.056515179100000e+00, 1.328618126000000e-01, 4.763033864556206e+00, 5.974963005409855e-01, 3.011048091433879e-01
7364, 1.420223585300000e+00, 2.079965976300000e+00, 1.312558770300000e-01, 4.871537228486969e+00, 8.145030284025109e-01, 3.328205536751722e-01
1024, 1.400462411000000e+00, 2.060316629800000e+00, 1.495075143900000e-01, 4.860721975564481e+00, 7.928725225575360e-01, 2.917133410715739e-01
9586, 1.408085439300000e+00, 2.072220367300000e+00, 1.530898659200000e-01, 4.877440036676374e+00, 8.263086447813209e-01, 2.568758761883513e-01
8544, 1.417226566400000e+00, 2.084386524500000e+00, 1.497262871300000e-01, 4.885288246087083e+00, 8.420050636027394e-01, 2.895394511705099e-01
1777, 1.409351191400000e+00, 2.053722254500000e+00, 1.157580195600000e-01, 4.644846008975755e+00, 3.611205893800822e-01, 3.388294060732697e-01
1753, 1.422708742100000e+00, 2.073281253800000e+00, 1.175682165700000e-01, 4.942566284012236e+00, 9.565611394530454e-01, 3.498856440454037e-01
1752, 1.420697644100000e+00, 2.061420526900000e+00, 1.077615110300000e-01, 4.573251245185908e+00, 2.179310618003889e-01, 3.754050633402352e-01
791, 1.400064064600000e+00, 2.043173873200000e+00, 1.182437804000000e-01, 4.613138672242190e+00, 2.977059159129531e-01, 3.113306014323352e-01
9609, 1.395597961600000e+00, 2.046402388200000e+00, 1.324356815300000e-01, 4.615697862746178e+00, 3.028242969209280e-01, 2.740403889410615e-01
9072, 1.393075554400000e+00, 2.048303139300000e+00, 1.448609522400000e-01, 4.980739867045886e+00, 1.032908305520346e+00, 2.581195643457200e-01
71, 2.774765873800000e+00, 2.847636350100000e+00, 2.330125957100000e-01, 4.359555345428387e+00, -2.094607377146538e-01, 3.481142519696603e-01
72, 2.792864711600000e+00, 2.838482684100000e+00, 2.387874749300000e-01, 4.312145869192171e+00, -3.042796901870854e-01, 3.420463394699982e-01
73, 2.774469924800000e+00, 2.829524397600000e+00, 2.331739028200000e-01, 4.290787426898492e+00, -3.469965747744439e-01, 3.455910166702668e-01
5748, 2.799205561500000e+00, 2.856987371600000e+00, 2.404912882600000e-01, 4.386654143544388e+00, -1.552631414826511e-01, 3.435295796068746e-01
